station,variable,year,month,month_num,value
Gupis,precipitation,2007,January,1,0.0
Gupis,precipitation,2007,February,2,9.0
Gupis,precipitation,2007,March,3,27.6
Gupis,precipitation,2007,April,4,64.4
Gupis,precipitation,2007,May,5,7.6
Gupis,precipitation,2007,June,6,12.0
Gupis,precipitation,2007,July,7,29.6
Gupis,precipitation,2007,August,8,5.1
Gupis,precipitation,2007,September,9,4.5
Gupis,precipitation,2007,October,10,0.0
Gupis,precipitation,2007,November,11,0.0
Gupis,precipitation,2007,December,12,4.0
Gupis,precipitation,2008,January,1,6.8
Gupis,precipitation,2008,February,2,0.0
Gupis,precipitation,2008,March,3,0.0
Gupis,precipitation,2008,April,4,9.9
Gupis,precipitation,2008,May,5,0.0
Gupis,precipitation,2008,June,6,0.0
Gupis,precipitation,2008,July,7,16.0
Gupis,precipitation,2008,August,8,0.0
Gupis,precipitation,2008,September,9,4.0
Gupis,precipitation,2008,October,10,14.0
Gupis,precipitation,2008,November,11,5.0
Gupis,precipitation,2008,December,12,51.0
Gupis,precipitation,2009,January,1,48.0
Gupis,precipitation,2009,February,2,49.0
Gupis,precipitation,2009,March,3,5.5
Gupis,precipitation,2009,April,4,30.0
Gupis,precipitation,2009,May,5,0.0
Gupis,precipitation,2009,June,6,12.0
Gupis,precipitation,2009,July,7,1.0
Gupis,precipitation,2009,August,8,0.0
Gupis,precipitation,2009,September,9,4.0
Gupis,precipitation,2009,October,10,0.0
Gupis,precipitation,2009,November,11,0.0
Gupis,precipitation,2009,December,12,20.0
Gupis,precipitation,2010,January,1,26.5
Gupis,precipitation,2010,February,2,8.0
Gupis,precipitation,2010,March,3,7.0
Gupis,precipitation,2010,April,4,10.0
Gupis,precipitation,2010,May,5,18.0
Gupis,precipitation,2010,June,6,14.0
Gupis,precipitation,2010,July,7,69.0
Gupis,precipitation,2010,August,8,62.0
Gupis,precipitation,2010,September,9,24.0
Gupis,precipitation,2010,October,10,0.0
Gupis,precipitation,2010,November,11,0.0
Gupis,precipitation,2010,December,12,12.0
Gupis,precipitation,2011,January,1,0.0
Gupis,precipitation,2011,February,2,44.0
Gupis,precipitation,2011,March,3,0.0
Gupis,precipitation,2011,April,4,12.0
Gupis,precipitation,2011,May,5,8.5
Gupis,precipitation,2011,June,6,10.0
Gupis,precipitation,2011,July,7,5.0
Gupis,precipitation,2011,August,8,10.0
Gupis,precipitation,2011,September,9,18.0
Gupis,precipitation,2011,October,10,7.0
Gupis,precipitation,2011,November,11,0.0
Gupis,precipitation,2011,December,12,2.0
Gupis,precipitation,2012,January,1,22.9
Gupis,precipitation,2012,February,2,15.0
Gupis,precipitation,2012,March,3,44.0
Gupis,precipitation,2012,April,4,13.0
Gupis,precipitation,2012,May,5,37.0
Gupis,precipitation,2012,June,6,23.0
Gupis,precipitation,2012,July,7,5.0
Gupis,precipitation,2012,August,8,43.0
Gupis,precipitation,2012,September,9,27.0
Gupis,precipitation,2012,October,10,20.0
Gupis,precipitation,2012,November,11,0.7
Gupis,precipitation,2012,December,12,5.0
Gupis,precipitation,2013,January,1,14.0
Gupis,precipitation,2013,February,2,21.0
Gupis,precipitation,2013,March,3,18.5
Gupis,precipitation,2013,April,4,4.0
Gupis,precipitation,2013,May,5,84.0
Gupis,precipitation,2013,June,6,0.0
Gupis,precipitation,2013,July,7,3.0
Gupis,precipitation,2013,August,8,48.0
Gupis,precipitation,2013,September,9,0.0
Gupis,precipitation,2013,October,10,0.0
Gupis,precipitation,2013,November,11,12.5
Gupis,precipitation,2013,December,12,0.0
Gupis,precipitation,2014,January,1,0.0
Gupis,precipitation,2014,February,2,0.0
Gupis,precipitation,2014,March,3,14.0
Gupis,precipitation,2014,April,4,14.0
Gupis,precipitation,2014,May,5,23.0
Gupis,precipitation,2014,June,6,21.0
Gupis,precipitation,2014,July,7,21.0
Gupis,precipitation,2014,August,8,19.0
Gupis,precipitation,2014,September,9,4.0
Gupis,precipitation,2014,October,10,5.0
Gupis,precipitation,2014,November,11,0.1
Gupis,precipitation,2014,December,12,0.0
Gupis,precipitation,2015,January,1,0.0
Gupis,precipitation,2015,February,2,5.0
Gupis,precipitation,2015,March,3,11.0
Gupis,precipitation,2015,April,4,9.0
Gupis,precipitation,2015,May,5,38.0
Gupis,precipitation,2015,June,6,17.0
Gupis,precipitation,2015,July,7,19.0
Gupis,precipitation,2015,August,8,12.0
Gupis,precipitation,2015,September,9,9.0
Gupis,precipitation,2015,October,10,5.0
Gupis,precipitation,2015,November,11,28.0
Gupis,precipitation,2015,December,12,0.0
Gupis,precipitation,2016,January,1,0.0
Gupis,precipitation,2016,February,2,0.0
Gupis,precipitation,2016,March,3,43.7
Gupis,precipitation,2016,April,4,43.0
Gupis,precipitation,2016,May,5,29.0
Gupis,precipitation,2016,June,6,3.0
Gupis,precipitation,2016,July,7,22.0
Gupis,precipitation,2016,August,8,35.5
Gupis,precipitation,2016,September,9,12.0
Gupis,precipitation,2016,October,10,3.0
Gupis,precipitation,2016,November,11,0.0
Gupis,precipitation,2016,December,12,5.0
Gupis,precipitation,2017,January,1,4.0
Gupis,precipitation,2017,February,2,22.0
Gupis,precipitation,2017,March,3,20.0
Gupis,precipitation,2017,April,4,19.0
Gupis,precipitation,2017,May,5,6.0
Gupis,precipitation,2017,June,6,5.0
Gupis,precipitation,2017,July,7,8.0
Gupis,precipitation,2017,August,8,15.6
Gupis,precipitation,2017,September,9,6.02
Gupis,precipitation,2017,October,10,1.01
Gupis,precipitation,2017,November,11,1.0
Gupis,precipitation,2017,December,12,3.0
Gupis,precipitation,2018,January,1,0.0
Gupis,precipitation,2018,February,2,1.01
Gupis,precipitation,2018,March,3,10.0
Gupis,precipitation,2018,April,4,19.0
Gupis,precipitation,2018,May,5,8.5
Gupis,precipitation,2018,June,6,17.0
Gupis,precipitation,2018,July,7,17.9
Gupis,precipitation,2018,August,8,11.0
Gupis,precipitation,2018,September,9,2.0
Gupis,precipitation,2018,October,10,9.0
Gupis,precipitation,2018,November,11,16.5
Gupis,precipitation,2018,December,12,0.0
Gupis,precipitation,2019,January,1,0.8
Gupis,precipitation,2019,February,2,26.8
Gupis,precipitation,2019,March,3,13.0
Gupis,precipitation,2019,April,4,14.0
Gupis,precipitation,2019,May,5,6.0
Gupis,precipitation,2019,June,6,20.7
Gupis,precipitation,2019,July,7,8.0
Gupis,precipitation,2019,August,8,22.5
Gupis,precipitation,2019,September,9,3.0
Gupis,precipitation,2019,October,10,10.4
Gupis,precipitation,2019,November,11,16.2
Gupis,precipitation,2019,December,12,0.8
Gilgit,max_temp,1984,January,1,9.3
Gilgit,max_temp,1984,February,2,10.5
Gilgit,max_temp,1984,March,3,19.9
Gilgit,max_temp,1984,April,4,23.9
Gilgit,max_temp,1984,May,5,26.6
Gilgit,max_temp,1984,June,6,36.8
Gilgit,max_temp,1984,July,7,35.4
Gilgit,max_temp,1984,August,8,38.4
Gilgit,max_temp,1984,September,9,29.3
Gilgit,max_temp,1984,October,10,25.1
Gilgit,max_temp,1984,November,11,15.9
Gilgit,max_temp,1984,December,12,10.5
Gilgit,max_temp,1985,January,1,8.5
Gilgit,max_temp,1985,February,2,14.5
Gilgit,max_temp,1985,March,3,21.2
Gilgit,max_temp,1985,April,4,25.8
Gilgit,max_temp,1985,May,5,27.6
Gilgit,max_temp,1985,June,6,33.6
Gilgit,max_temp,1985,July,7,38.4
Gilgit,max_temp,1985,August,8,34.9
Gilgit,max_temp,1985,September,9,32.1
Gilgit,max_temp,1985,October,10,25.0
Gilgit,max_temp,1985,November,11,17.9
Gilgit,max_temp,1985,December,12,10.5
Gilgit,max_temp,1986,January,1,9.0
Gilgit,max_temp,1986,February,2,11.7
Gilgit,max_temp,1986,March,3,15.6
Gilgit,max_temp,1986,April,4,22.4
Gilgit,max_temp,1986,May,5,27.1
Gilgit,max_temp,1986,June,6,33.0
Gilgit,max_temp,1986,July,7,35.9
Gilgit,max_temp,1986,August,8,32.2
Gilgit,max_temp,1986,September,9,31.2
Gilgit,max_temp,1986,October,10,27.3
Gilgit,max_temp,1986,November,11,17.4
Gilgit,max_temp,1986,December,12,9.0
Gilgit,max_temp,1987,January,1,9.6
Gilgit,max_temp,1987,February,2,13.6
Gilgit,max_temp,1987,March,3,18.8
Gilgit,max_temp,1987,April,4,23.9
Gilgit,max_temp,1987,May,5,26.6
Gilgit,max_temp,1987,June,6,31.7
Gilgit,max_temp,1987,July,7,34.2
Gilgit,max_temp,1987,August,8,36.2
Gilgit,max_temp,1987,September,9,33.4
Gilgit,max_temp,1987,October,10,21.3
Gilgit,max_temp,1987,November,11,18.3
Gilgit,max_temp,1987,December,12,12.4
Gilgit,max_temp,1988,January,1,10.3
Gilgit,max_temp,1988,February,2,12.5
Gilgit,max_temp,1988,March,3,16.5
Gilgit,max_temp,1988,April,4,26.0
Gilgit,max_temp,1988,May,5,32.4
Gilgit,max_temp,1988,June,6,34.6
Gilgit,max_temp,1988,July,7,37.6
Gilgit,max_temp,1988,August,8,34.7
Gilgit,max_temp,1988,September,9,33.4
Gilgit,max_temp,1988,October,10,24.2
Gilgit,max_temp,1988,November,11,20.5
Gilgit,max_temp,1988,December,12,12.8
Gilgit,max_temp,1989,January,1,9.1
Gilgit,max_temp,1989,February,2,11.0
Gilgit,max_temp,1989,March,3,17.5
Gilgit,max_temp,1989,April,4,23.1
Gilgit,max_temp,1989,May,5,25.1
Gilgit,max_temp,1989,June,6,33.0
Gilgit,max_temp,1989,July,7,32.8
Gilgit,max_temp,1989,August,8,31.3
Gilgit,max_temp,1989,September,9,31.9
Gilgit,max_temp,1989,October,10,26.7
Gilgit,max_temp,1989,November,11,17.0
Gilgit,max_temp,1989,December,12,12.3
Gilgit,max_temp,1990,January,1,11.5
Gilgit,max_temp,1990,February,2,10.5
Gilgit,max_temp,1990,March,3,17.5
Gilgit,max_temp,1990,April,4,23.2
Gilgit,max_temp,1990,May,5,34.2
Gilgit,max_temp,1990,June,6,34.7
Gilgit,max_temp,1990,July,7,38.6
Gilgit,max_temp,1990,August,8,37.6
Gilgit,max_temp,1990,September,9,34.0
Gilgit,max_temp,1990,October,10,25.5
Gilgit,max_temp,1990,November,11,19.8
Gilgit,max_temp,1990,December,12,12.3
Gilgit,max_temp,1991,January,1,8.2
Gilgit,max_temp,1991,February,2,12.0
Gilgit,max_temp,1991,March,3,17.2
Gilgit,max_temp,1991,April,4,23.4
Gilgit,max_temp,1991,May,5,25.3
Gilgit,max_temp,1991,June,6,34.1
Gilgit,max_temp,1991,July,7,34.5
Gilgit,max_temp,1991,August,8,36.1
Gilgit,max_temp,1991,September,9,32.6
Gilgit,max_temp,1991,October,10,24.6
Gilgit,max_temp,1991,November,11,18.6
Gilgit,max_temp,1991,December,12,12.6
Gilgit,max_temp,1992,January,1,9.3
Gilgit,max_temp,1992,February,2,11.1
Gilgit,max_temp,1992,March,3,15.0
Gilgit,max_temp,1992,April,4,23.0
Gilgit,max_temp,1992,May,5,28.5
Gilgit,max_temp,1992,June,6,34.6
Gilgit,max_temp,1992,July,7,36.0
Gilgit,max_temp,1992,August,8,35.5
Gilgit,max_temp,1992,September,9,29.9
Gilgit,max_temp,1992,October,10,24.7
Gilgit,max_temp,1992,November,11,19.2
Gilgit,max_temp,1992,December,12,13.1
Gilgit,max_temp,1993,January,1,9.3
Gilgit,max_temp,1993,February,2,15.2
Gilgit,max_temp,1993,March,3,16.8
Gilgit,max_temp,1993,April,4,27.0
Gilgit,max_temp,1993,May,5,30.1
Gilgit,max_temp,1993,June,6,33.4
Gilgit,max_temp,1993,July,7,33.7
Gilgit,max_temp,1993,August,8,34.6
Gilgit,max_temp,1993,September,9,33.6
Gilgit,max_temp,1993,October,10,25.8
Gilgit,max_temp,1993,November,11,17.7
Gilgit,max_temp,1993,December,12,13.5
Gilgit,max_temp,1994,January,1,9.8
Gilgit,max_temp,1994,February,2,10.9
Gilgit,max_temp,1994,March,3,18.8
Gilgit,max_temp,1994,April,4,22.1
Gilgit,max_temp,1994,May,5,29.8
Gilgit,max_temp,1994,June,6,34.1
Gilgit,max_temp,1994,July,7,38.2
Gilgit,max_temp,1994,August,8,38.2
Gilgit,max_temp,1994,September,9,30.7
Gilgit,max_temp,1994,October,10,25.2
Gilgit,max_temp,1994,November,11,19.7
Gilgit,max_temp,1994,December,12,10.8
Gilgit,max_temp,1995,January,1,7.7
Gilgit,max_temp,1995,February,2,12.5
Gilgit,max_temp,1995,March,3,18.3
Gilgit,max_temp,1995,April,4,22.4
Gilgit,max_temp,1995,May,5,29.3
Gilgit,max_temp,1995,June,6,33.6
Gilgit,max_temp,1995,July,7,36.9
Gilgit,max_temp,1995,August,8,36.5
Gilgit,max_temp,1995,September,9,32.5
Gilgit,max_temp,1995,October,10,25.0
Gilgit,max_temp,1995,November,11,20.1
Gilgit,max_temp,1995,December,12,9.9
Gilgit,max_temp,1996,January,1,8.9
Gilgit,max_temp,1996,February,2,13.5
Gilgit,max_temp,1996,March,3,17.9
Gilgit,max_temp,1996,April,4,24.3
Gilgit,max_temp,1996,May,5,23.2
Gilgit,max_temp,1996,June,6,32.3
Gilgit,max_temp,1996,July,7,35.5
Gilgit,max_temp,1996,August,8,35.8
Gilgit,max_temp,1996,September,9,35.5
Gilgit,max_temp,1996,October,10,24.6
Gilgit,max_temp,1996,November,11,19.0
Gilgit,max_temp,1996,December,12,12.0
Gilgit,max_temp,1997,January,1,12.0
Gilgit,max_temp,1997,February,2,14.7
Gilgit,max_temp,1997,March,3,17.7
Gilgit,max_temp,1997,April,4,26.4
Gilgit,max_temp,1997,May,5,28.6
Gilgit,max_temp,1997,June,6,34.3
Gilgit,max_temp,1997,July,7,39.7
Gilgit,max_temp,1997,August,8,35.5
Gilgit,max_temp,1997,September,9,32.9
Gilgit,max_temp,1997,October,10,25.2
Gilgit,max_temp,1997,November,11,17.9
Gilgit,max_temp,1997,December,12,12.3
Gilgit,max_temp,1998,January,1,9.8
Gilgit,max_temp,1998,February,2,13.0
Gilgit,max_temp,1998,March,3,18.7
Gilgit,max_temp,1998,April,4,26.0
Gilgit,max_temp,1998,May,5,28.9
Gilgit,max_temp,1998,June,6,31.0
Gilgit,max_temp,1998,July,7,38.2
Gilgit,max_temp,1998,August,8,36.5
Gilgit,max_temp,1998,September,9,33.0
Gilgit,max_temp,1998,October,10,28.5
Gilgit,max_temp,1998,November,11,21.9
Gilgit,max_temp,1998,December,12,14.9
Gilgit,max_temp,1999,January,1,11.1
Gilgit,max_temp,1999,February,2,13.0
Gilgit,max_temp,1999,March,3,18.4
Gilgit,max_temp,1999,April,4,23.4
Gilgit,max_temp,1999,May,5,30.7
Gilgit,max_temp,1999,June,6,35.1
Gilgit,max_temp,1999,July,7,37.8
Gilgit,max_temp,1999,August,8,34.3
Gilgit,max_temp,1999,September,9,34.1
Gilgit,max_temp,1999,October,10,26.6
Gilgit,max_temp,1999,November,11,17.9
Gilgit,max_temp,1999,December,12,14.6
Gilgit,max_temp,2000,January,1,10.6
Gilgit,max_temp,2000,February,2,13.3
Gilgit,max_temp,2000,March,3,19.3
Gilgit,max_temp,2000,April,4,26.5
Gilgit,max_temp,2000,May,5,34.9
Gilgit,max_temp,2000,June,6,35.2
Gilgit,max_temp,2000,July,7,34.6
Gilgit,max_temp,2000,August,8,35.3
Gilgit,max_temp,2000,September,9,32.9
Gilgit,max_temp,2000,October,10,27.8
Gilgit,max_temp,2000,November,11,19.9
Gilgit,max_temp,2000,December,12,12.9
Gilgit,max_temp,2001,January,1,12.6
Gilgit,max_temp,2001,February,2,16.4
Gilgit,max_temp,2001,March,3,21.6
Gilgit,max_temp,2001,April,4,26.7
Gilgit,max_temp,2001,May,5,34.8
Gilgit,max_temp,2001,June,6,35.9
Gilgit,max_temp,2001,July,7,37.2
Gilgit,max_temp,2001,August,8,35.5
Gilgit,max_temp,2001,September,9,31.1
Gilgit,max_temp,2001,October,10,28.2
Gilgit,max_temp,2001,November,11,18.0
Gilgit,max_temp,2001,December,12,13.0
Gilgit,max_temp,2002,January,1,11.2
Gilgit,max_temp,2002,February,2,14.1
Gilgit,max_temp,2002,March,3,21.3
Gilgit,max_temp,2002,April,4,24.0
Gilgit,max_temp,2002,May,5,30.7
Gilgit,max_temp,2002,June,6,34.5
Gilgit,max_temp,2002,July,7,35.0
Gilgit,max_temp,2002,August,8,36.1
Gilgit,max_temp,2002,September,9,30.3
Gilgit,max_temp,2002,October,10,28.5
Gilgit,max_temp,2002,November,11,20.9
Gilgit,max_temp,2002,December,12,13.3
Gilgit,max_temp,2003,January,1,13.4
Gilgit,max_temp,2003,February,2,13.5
Gilgit,max_temp,2003,March,3,17.6
Gilgit,max_temp,2003,April,4,25.2
Gilgit,max_temp,2003,May,5,26.3
Gilgit,max_temp,2003,June,6,35.3
Gilgit,max_temp,2003,July,7,38.2
Gilgit,max_temp,2003,August,8,35.0
Gilgit,max_temp,2003,September,9,30.9
Gilgit,max_temp,2003,October,10,26.0
Gilgit,max_temp,2003,November,11,18.4
Gilgit,max_temp,2003,December,12,12.0
Gilgit,max_temp,2004,January,1,11.3
Gilgit,max_temp,2004,February,2,15.6
Gilgit,max_temp,2004,March,3,23.4
Gilgit,max_temp,2004,April,4,24.9
Gilgit,max_temp,2004,May,5,30.1
Gilgit,max_temp,2004,June,6,33.2
Gilgit,max_temp,2004,July,7,34.7
Gilgit,max_temp,2004,August,8,34.0
Gilgit,max_temp,2004,September,9,33.0
Gilgit,max_temp,2004,October,10,24.1
Gilgit,max_temp,2004,November,11,20.6
Gilgit,max_temp,2004,December,12,13.0
Gilgit,max_temp,2005,January,1,9.0
Gilgit,max_temp,2005,February,2,10.8
Gilgit,max_temp,2005,March,3,20.0
Gilgit,max_temp,2005,April,4,22.9
Gilgit,max_temp,2005,May,5,27.4
Gilgit,max_temp,2005,June,6,35.3
Gilgit,max_temp,2005,July,7,35.8
Gilgit,max_temp,2005,August,8,35.9
Gilgit,max_temp,2005,September,9,33.5
Gilgit,max_temp,2005,October,10,27.1
Gilgit,max_temp,2005,November,11,18.3
Gilgit,max_temp,2005,December,12,11.5
Gilgit,max_temp,2006,January,1,8.5
Gilgit,max_temp,2006,February,2,16.9
Gilgit,max_temp,2006,March,3,20.3
Gilgit,max_temp,2006,April,4,24.9
Gilgit,max_temp,2006,May,5,34.0
Gilgit,max_temp,2006,June,6,32.3
Gilgit,max_temp,2006,July,7,36.8
Gilgit,max_temp,2006,August,8,32.5
Gilgit,max_temp,2006,September,9,30.1
Gilgit,max_temp,2006,October,10,27.2
Gilgit,max_temp,2006,November,11,19.0
Gilgit,max_temp,2006,December,12,11.2
Gilgit,max_temp,2007,January,1,12.4
Gilgit,max_temp,2007,February,2,16.0
Gilgit,max_temp,2007,March,3,17.8
Gilgit,max_temp,2007,April,4,29.1
Gilgit,max_temp,2007,May,5,32.0
Gilgit,max_temp,2007,June,6,35.2
Gilgit,max_temp,2007,July,7,33.7
Gilgit,max_temp,2007,August,8,33.9
Gilgit,max_temp,2007,September,9,31.0
Gilgit,max_temp,2007,October,10,25.5
Gilgit,max_temp,2007,November,11,20.9
Gilgit,max_temp,2007,December,12,12.6
Gilgit,max_temp,2008,January,1,7.8
Gilgit,max_temp,2008,February,2,12.5
Gilgit,max_temp,2008,March,3,23.0
Gilgit,max_temp,2008,April,4,25.6
Gilgit,max_temp,2008,May,5,32.5
Gilgit,max_temp,2008,June,6,37.6
Gilgit,max_temp,2008,July,7,36.5
Gilgit,max_temp,2008,August,8,35.5
Gilgit,max_temp,2008,September,9,30.3
Gilgit,max_temp,2008,October,10,27.4
Gilgit,max_temp,2008,November,11,19.2
Gilgit,max_temp,2008,December,12,11.5
Gilgit,max_temp,2009,January,1,9.5
Gilgit,max_temp,2009,February,2,12.7
Gilgit,max_temp,2009,March,3,18.5
Gilgit,max_temp,2009,April,4,22.7
Gilgit,max_temp,2009,May,5,31.1
Gilgit,max_temp,2009,June,6,32.1
Gilgit,max_temp,2009,July,7,36.1
Gilgit,max_temp,2009,August,8,36.8
Gilgit,max_temp,2009,September,9,31.0
Gilgit,max_temp,2009,October,10,25.1
Gilgit,max_temp,2009,November,11,18.7
Gilgit,max_temp,2009,December,12,12.5
Gilgit,max_temp,2010,January,1,13.9
Gilgit,max_temp,2010,February,2,12.5
Gilgit,max_temp,2010,March,3,22.1
Gilgit,max_temp,2010,April,4,24.4
Gilgit,max_temp,2010,May,5,26.5
Gilgit,max_temp,2010,June,6,30.9
Gilgit,max_temp,2010,July,7,33.2
Gilgit,max_temp,2010,August,8,31.2
Gilgit,max_temp,2010,September,9,29.3
Gilgit,max_temp,2010,October,10,28.1
Gilgit,max_temp,2010,November,11,22.8
Gilgit,max_temp,2010,December,12,14.6
Gilgit,max_temp,2011,January,1,11.9
Gilgit,max_temp,2011,February,2,11.6
Gilgit,max_temp,2011,March,3,20.0
Gilgit,max_temp,2011,April,4,25.6
Gilgit,max_temp,2011,May,5,33.2
Gilgit,max_temp,2011,June,6,36.6
Gilgit,max_temp,2011,July,7,34.2
Gilgit,max_temp,2011,August,8,35.3
Gilgit,max_temp,2011,September,9,29.5
Gilgit,max_temp,2011,October,10,25.9
Gilgit,max_temp,2011,November,11,19.6
Gilgit,max_temp,2011,December,12,13.9
Gilgit,max_temp,2012,January,1,10.5
Gilgit,max_temp,2012,February,2,12.1
Gilgit,max_temp,2012,March,3,17.9
Gilgit,max_temp,2012,April,4,24.9
Gilgit,max_temp,2012,May,5,27.1
Gilgit,max_temp,2012,June,6,32.4
Gilgit,max_temp,2012,July,7,37.1
Gilgit,max_temp,2012,August,8,34.8
Gilgit,max_temp,2012,September,9,28.3
Gilgit,max_temp,2012,October,10,24.6
Gilgit,max_temp,2012,November,11,20.5
Gilgit,max_temp,2012,December,12,13.0
Gilgit,max_temp,2013,January,1,10.161290322580644
Gilgit,max_temp,2013,February,2,12.91935483870968
Gilgit,max_temp,2013,March,3,18.69677419354839
Gilgit,max_temp,2013,April,4,24.583870967741937
Gilgit,max_temp,2013,May,5,29.519354838709678
Gilgit,max_temp,2013,June,6,33.9483870967742
Gilgit,max_temp,2013,July,7,36.0741935483871
Gilgit,max_temp,2013,August,8,35.274193548387096
Gilgit,max_temp,2013,September,9,31.74838709677419
Gilgit,max_temp,2013,October,10,25.854838709677427
Gilgit,max_temp,2013,November,11,19.06129032258064
Gilgit,max_temp,2013,December,12,12.222580645161292
Gilgit,max_temp,2014,January,1,10.823
Gilgit,max_temp,2014,February,2,14.396
Gilgit,max_temp,2014,March,3,18.097
Gilgit,max_temp,2014,April,4,24.233
Gilgit,max_temp,2014,May,5,29.726
Gilgit,max_temp,2014,June,6,35.073
Gilgit,max_temp,2014,July,7,35.217
Gilgit,max_temp,2014,August,8,33.977
Gilgit,max_temp,2014,September,9,30.276
Gilgit,max_temp,2014,October,10,24.457
Gilgit,max_temp,2014,November,11,18.25
Gilgit,max_temp,2014,December,12,12.558
Gilgit,max_temp,2015,January,1,12.161
Gilgit,max_temp,2015,February,2,14.561
Gilgit,max_temp,2015,March,3,19.016
Gilgit,max_temp,2015,April,4,26.233
Gilgit,max_temp,2015,May,5,29.074
Gilgit,max_temp,2015,June,6,31.903
Gilgit,max_temp,2015,July,7,35.0
Gilgit,max_temp,2015,August,8,33.9
Gilgit,max_temp,2015,September,9,31.5
Gilgit,max_temp,2015,October,10,7.6613
Gilgit,max_temp,2015,November,11,16.13
Gilgit,max_temp,2015,December,12,13.0
Gilgit,max_temp,2016,January,1,12.357
Gilgit,max_temp,2016,February,2,16.724
Gilgit,max_temp,2016,March,3,20.283
Gilgit,max_temp,2016,April,4,22.65
Gilgit,max_temp,2016,May,5,29.661
Gilgit,max_temp,2016,June,6,34.207
Gilgit,max_temp,2016,July,7,34.929
Gilgit,max_temp,2016,August,8,31.613
Gilgit,max_temp,2016,September,9,31.033
Gilgit,max_temp,2016,October,10,26.694
Gilgit,max_temp,2016,November,11,19.427
Gilgit,max_temp,2016,December,12,15.097
Gilgit,max_temp,2017,January,1,10.235
Gilgit,max_temp,2017,February,2,13.614
Gilgit,max_temp,2017,March,3,18.194
Gilgit,max_temp,2017,April,4,23.067
Gilgit,max_temp,2017,May,5,31.177
Gilgit,max_temp,2017,June,6,33.9
Gilgit,max_temp,2017,July,7,34.323
Gilgit,max_temp,2017,August,8,33.665
Gilgit,max_temp,2017,September,9,30.867
Gilgit,max_temp,2017,October,10,26.532
Gilgit,max_temp,2017,November,11,19.783
Gilgit,max_temp,2017,December,12,13.581
Gilgit,max_temp,2018,January,1,12.3
Gilgit,max_temp,2018,February,2,16.4
Gilgit,max_temp,2018,March,3,21.6
Gilgit,max_temp,2018,April,4,26.5
Gilgit,max_temp,2018,May,5,28.0
Gilgit,max_temp,2018,June,6,34.0
Gilgit,max_temp,2018,July,7,34.6
Gilgit,max_temp,2018,August,8,36.7
Gilgit,max_temp,2018,September,9,31.4
Gilgit,max_temp,2018,October,10,23.8
